year,region,country,port,port_lat,port_long,UK_country,country_lat,country_long,import_tonnage_thousand,haversine,export_tonnage_thousand
2002,Africa,Congo,London,51.5166,0.1166,England,15.13446177,-0.837801087,0.707925558,4046.5393305499488,6.481619135
2002,Africa,Côte d'Ivoire,Dover,51.126369,1.316198,England,-5.612043645,7.553755007,13.10527943,6395.643794727399,0.0
2002,Africa,Côte d'Ivoire,Felixstowe,51.94831,1.31487,England,-5.612043645,7.553755007,21.964349868,6395.643794727399,40.0092869
2002,Africa,Côte d'Ivoire,Goole,53.7008,-0.872,England,-5.612043645,7.553755007,8.972632029,6395.643794727399,0.0
2002,Africa,Côte d'Ivoire,Hull,53.74154,-0.30295,England,-5.612043645,7.553755007,46.180899929,6395.643794727399,3.285280815
2002,Africa,Côte d'Ivoire,London,51.5166,0.1166,England,-5.612043645,7.553755007,10.745965505000001,6395.643794727399,2.65077933
2002,Africa,Côte d'Ivoire,Tees & Hartlepool,54.691745999999995,-1.212926,England,-5.612043645,7.553755007,3.6057778989999996,6395.643794727399,0.0
2002,Africa,Djibouti,Felixstowe,51.94831,1.31487,England,42.49801974,11.7730444,14.461121458,1345.1038600477314,22.163554417
2002,Africa,Eq. Guinea,Hull,53.74154,-0.30295,England,10.36603133,1.64586432,47.025543748,4579.2311680148105,0.0
2002,Africa,Gabon,London,51.5166,0.1166,England,11.68775117,-0.64704814,0.11787917099999999,4429.665541213142,8.858797515
2002,Africa,Gambia,Grimsby & Immingham,53.61148000000001,-0.22403,England,-15.43187281,13.47533436,0.885282097,7561.877298897244,0.0
2002,Africa,Ghana,Felixstowe,51.94831,1.31487,England,-1.2369685559999999,7.928651812999999,22.840145501000002,5915.930884810812,72.00942799
2002,Africa,Ghana,Goole,53.7008,-0.872,England,-1.2369685559999999,7.928651812999999,8.983431586,5915.930884810812,0.0
2002,Africa,Ghana,Hull,53.74154,-0.30295,England,-1.2369685559999999,7.928651812999999,4.156504136000001,5915.930884810812,0.0
2002,Africa,Ghana,London,51.5166,0.1166,England,-1.2369685559999999,7.928651812999999,8.346536213,5915.930884810812,7.382550861
2002,Africa,Ghana,Tees & Hartlepool,54.691745999999995,-1.212926,England,-1.2369685559999999,7.928651812999999,5.42526095,5915.930884810812,5.888216685
2002,Africa,Guinea,Felixstowe,51.94831,1.31487,England,-11.06085374,10.44827288,0.7176813679999999,7033.877658730571,8.022449901
2002,Africa,Guinea,London,51.5166,0.1166,England,-11.06085374,10.44827288,6.563503117000001,7033.877658730571,0.0
2002,Africa,Kenya,Felixstowe,51.94831,1.31487,England,37.79155529,0.5959662520000001,106.57026521,1526.9113878849503,81.1230593
2002,Africa,Liberia,Felixstowe,51.94831,1.31487,England,-9.410836154,6.431619862000001,0.505295998,6805.385401237713,0.0
2002,Africa,Liberia,London,51.5166,0.1166,England,-9.410836154,6.431619862000001,0.6256663689999999,6805.385401237713,0.0
2002,Africa,Madagascar,Felixstowe,51.94831,1.31487,England,46.69117091,-19.35611408,21.962104076,1494.5957872977272,1.8407493730000002
2002,Africa,Mauritania,Bristol,51.44147,-2.55997,England,-10.32639693,20.20926721,8.470063857000001,7150.651097953056,0.0
2002,Africa,Mauritania,Felixstowe,51.94831,1.31487,England,-10.32639693,20.20926721,81.099769605,7150.651097953056,17.712112647999998
2002,Africa,Mauritania,London,51.5166,0.1166,England,-10.32639693,20.20926721,430.2265475,7150.651097953056,33.12134115
2002,Africa,Mayotte,Felixstowe,51.94831,1.31487,England,-12.8210325,-12.8210325,4.798298854,7260.136988670562,0.833389643
2002,Africa,Mozambique,Bristol,51.44147,-2.55997,England,35.47261598,-17.23044898,27.91677326,2244.0672150107553,0.0
2002,Africa,Mozambique,Felixstowe,51.94831,1.31487,England,35.47261598,-17.23044898,15.371951486,2244.0672150107553,1.4823918269999998
2002,Africa,Mozambique,London,51.5166,0.1166,England,35.47261598,-17.23044898,97.84901545,2244.0672150107553,0.0
2002,Africa,Mozambique,Medway,51.380951,0.52213,England,35.47261598,-17.23044898,14.74539936,2244.0672150107553,0.0
2002,Africa,Nigeria,Clyde,51.483768,0.42074,Scotland,7.995127753999999,9.548318418,155.0168715,4920.598059853739,0.0
2002,Africa,Nigeria,Felixstowe,51.94831,1.31487,England,7.995127753999999,9.548318418,14.305275699000001,4920.598059853739,80.06425076
2002,Africa,Nigeria,Hull,53.74154,-0.30295,England,7.995127753999999,9.548318418,15.158676814,4920.598059853739,15.35003927
2002,Africa,Nigeria,Tees & Hartlepool,54.691745999999995,-1.212926,England,7.995127753999999,9.548318418,6.899370290999999,4920.598059853739,15.511062130000001
2002,Africa,Reunion,Felixstowe,51.94831,1.31487,England,-21.1306889,-21.1306889,15.01896732,8336.02246341498,13.438537004
2002,Africa,Senegal,Cardiff,51.45939,-3.15709,Wales,-14.50980279,14.35413999,24.88783426,7476.106728736144,0.0
2002,Africa,Senegal,Felixstowe,51.94831,1.31487,England,-14.50980279,14.35413999,2.408711802,7476.106728736144,13.395791441
2002,Africa,Senegal,Goole,53.7008,-0.872,England,-14.50980279,14.35413999,5.903757885,7476.106728736144,0.0
2002,Africa,Senegal,Hull,53.74154,-0.30295,England,-14.50980279,14.35413999,6.150575744,7476.106728736144,0.0
2002,Africa,Senegal,Liverpool,53.46171999999999,-3.02275,England,-14.50980279,14.35413999,10.307837138,7476.106728736144,0.0
2002,Africa,Senegal,River Trent,53.118010999999996,-2.14332,England,-14.50980279,14.35413999,2.863315872,7476.106728736144,0.0
2002,Africa,South Africa,Belfast,54.60548299999999,-5.889891,Northern Ireland,25.04801388,-28.94703326,101.95058424,3823.6392275566877,0.0
2002,Africa,South Africa,Bristol,51.44147,-2.55997,England,25.04801388,-28.94703326,2746.8395109999997,3823.6392275566877,66.79758037900001
2002,Africa,South Africa,Clyde,51.483768,0.42074,Scotland,25.04801388,-28.94703326,2593.48036305,3823.6392275566877,0.0
2002,Africa,South Africa,Felixstowe,51.94831,1.31487,England,25.04801388,-28.94703326,338.7990664,3823.6392275566877,266.1197513
2002,Africa,South Africa,Forth,55.765584999999994,-3.6882358,Scotland,25.04801388,-28.94703326,124.16656479,3823.6392275566877,0.0
2002,Africa,South Africa,Grimsby & Immingham,53.61148000000001,-0.22403,England,25.04801388,-28.94703326,3603.939528496,3823.6392275566877,44.37062827700001
2002,Africa,South Africa,Liverpool,53.46171999999999,-3.02275,England,25.04801388,-28.94703326,646.7029846,3823.6392275566877,4.617565545
2002,Africa,South Africa,London,51.5166,0.1166,England,25.04801388,-28.94703326,100.82551781000001,3823.6392275566877,520.1734646799999
2002,Africa,South Africa,Londonderry,55.0066,-7.31921,Northern Ireland,25.04801388,-28.94703326,104.0549547,3823.6392275566877,0.0
2002,Africa,South Africa,Medway,51.380951,0.52213,England,25.04801388,-28.94703326,257.87127595000004,3823.6392275566877,11.145388633
2002,Africa,South Africa,Newport,51.558370000000004,-2.98625,Wales,25.04801388,-28.94703326,201.05324717,3823.6392275566877,0.0
2002,Africa,South Africa,Port Talbot,51.594681,-3.784097,Wales,25.04801388,-28.94703326,1032.4902484,3823.6392275566877,0.0
2002,Africa,South Africa,Tees & Hartlepool,54.691745999999995,-1.212926,England,25.04801388,-28.94703326,1133.5598268999997,3823.6392275566877,0.0
2002,Africa,South Africa,Tyne,55.01643000000001,-1.41982,England,25.04801388,-28.94703326,3.7495257339999997,3823.6392275566877,5.714709622999999
2002,Africa,Sudan,Bristol,51.44147,-2.55997,England,29.86260401,15.990585000000001,9.545216806,2750.843726996301,0.0
2002,Africa,Sudan,Felixstowe,51.94831,1.31487,England,29.86260401,15.990585000000001,13.694583881,2750.843726996301,10.405246805
2002,Africa,Sudan,Forth,55.765584999999994,-3.6882358,Scotland,29.86260401,15.990585000000001,3.6994036,2750.843726996301,0.0
2002,Africa,Sudan,Grimsby & Immingham,53.61148000000001,-0.22403,England,29.86260401,15.990585000000001,41.65667746,2750.843726996301,0.0
2002,Africa,Sudan,Liverpool,53.46171999999999,-3.02275,England,29.86260401,15.990585000000001,7.377136438,2750.843726996301,0.0
2002,Africa,Tanzania,Felixstowe,51.94831,1.31487,England,34.75298985,-6.257732429,15.439581062,1927.6396568147252,37.810055950000006
2002,Africa,Tanzania,London,51.5166,0.1166,England,34.75298985,-6.257732429,20.44780136,1927.6396568147252,2.288422699
2002,Africa,Togo,Felixstowe,51.94831,1.31487,England,0.9964039440000001,8.439541955,0.651156223,5675.604100883466,11.729546428
2002,America,Argentina,Aberdeen,57.144690000000004,-2.08749,Scotland,-65.17536077,-35.44682149,5.353878593,13327.05207665064,0.0
2002,America,Argentina,Belfast,54.60548299999999,-5.889891,Northern Ireland,-65.17536077,-35.44682149,30.46050513,13327.05207665064,0.0
2002,America,Argentina,Bristol,51.44147,-2.55997,England,-65.17536077,-35.44682149,35.29484857,13327.05207665064,0.0
2002,America,Argentina,Clyde,51.483768,0.42074,Scotland,-65.17536077,-35.44682149,16.51816447,13327.05207665064,0.0
2002,America,Argentina,Cromarty Firth,57.62413000000001,-4.36578,Scotland,-65.17536077,-35.44682149,3.703157022,13327.05207665064,0.0
2002,America,Argentina,Dover,51.126369,1.316198,England,-65.17536077,-35.44682149,0.735555118,13327.05207665064,0.0
2002,America,Argentina,Felixstowe,51.94831,1.31487,England,-65.17536077,-35.44682149,41.164938660000004,13327.05207665064,15.843864882000002
2002,America,Argentina,Forth,55.765584999999994,-3.6882358,Scotland,-65.17536077,-35.44682149,0.62635641,13327.05207665064,0.0
2002,America,Argentina,Grimsby & Immingham,53.61148000000001,-0.22403,England,-65.17536077,-35.44682149,8.455382906999999,13327.05207665064,0.0
2002,America,Argentina,Liverpool,53.46171999999999,-3.02275,England,-65.17536077,-35.44682149,342.36625219999996,13327.05207665064,0.0
2002,America,Argentina,London,51.5166,0.1166,England,-65.17536077,-35.44682149,29.863928299,13327.05207665064,25.616356894000003
2002,America,Argentina,Medway,51.380951,0.52213,England,-65.17536077,-35.44682149,43.822500025000004,13327.05207665064,0.0
2002,America,Argentina,Southampton,50.90834,-1.45426,England,-65.17536077,-35.44682149,19.64187523,13327.05207665064,32.006737263000005
2002,America,Argentina,Tees & Hartlepool,54.691745999999995,-1.212926,England,-65.17536077,-35.44682149,10.61488844,13327.05207665064,0.0
2002,America,Aruba,Grimsby & Immingham,53.61148000000001,-0.22403,England,12.517572,12.517572,18.17812227,4484.069315626612,0.0
2002,America,Bahamas,Felixstowe,51.94831,1.31487,England,-77.92997079999999,25.51549173,1.0990148309999999,14504.007114304068,5.623597623
2002,America,Bahamas,Southampton,50.90834,-1.45426,England,-77.92997079999999,25.51549173,1.3395362849999999,14504.007114304068,43.49975573
2002,America,Barbados,Felixstowe,51.94831,1.31487,England,13.1901325,13.1901325,3.10525529,4426.879727335114,8.026183959
2002,America,Barbados,London,51.5166,0.1166,England,13.1901325,13.1901325,33.73517463,4426.879727335114,0.0
2002,America,Belize,London,51.5166,0.1166,England,-88.70342125,17.19708991,49.57297665,15602.260144900783,0.0
2002,America,Brazil,Belfast,54.60548299999999,-5.889891,Northern Ireland,-53.05434004,-10.80677364,292.3142872,11673.43459377283,0.0
2002,America,Brazil,Bristol,51.44147,-2.55997,England,-53.05434004,-10.80677364,158.272534866,11673.43459377283,0.0
2002,America,Brazil,Clyde,51.483768,0.42074,Scotland,-53.05434004,-10.80677364,115.77859009999999,11673.43459377283,11.20209142
2002,America,Brazil,Dover,51.126369,1.316198,England,-53.05434004,-10.80677364,53.47855271,11673.43459377283,0.0
2002,America,Brazil,Felixstowe,51.94831,1.31487,England,-53.05434004,-10.80677364,191.45913212,11673.43459377283,77.04220509000001
2002,America,Brazil,Forth,55.765584999999994,-3.6882358,Scotland,-53.05434004,-10.80677364,3.189906872,11673.43459377283,0.0
2002,America,Brazil,Grimsby & Immingham,53.61148000000001,-0.22403,England,-53.05434004,-10.80677364,1640.393248564,11673.43459377283,41.7991772
2002,America,Brazil,Harwich,51.94716,1.25422,England,-53.05434004,-10.80677364,99.83394978,11673.43459377283,0.0
2002,America,Brazil,Hull,53.74154,-0.30295,England,-53.05434004,-10.80677364,21.866450347,11673.43459377283,0.0
2002,America,Brazil,Ipswich,52.0579495,1.1526345,England,-53.05434004,-10.80677364,10.26502664,11673.43459377283,0.0
2002,America,Brazil,Liverpool,53.46171999999999,-3.02275,England,-53.05434004,-10.80677364,754.6355423939999,11673.43459377283,20.024515133999998
2002,America,Brazil,London,51.5166,0.1166,England,-53.05434004,-10.80677364,641.01063654,11673.43459377283,180.627892951
2002,America,Brazil,Londonderry,55.0066,-7.31921,Northern Ireland,-53.05434004,-10.80677364,17.528207014,11673.43459377283,0.0
2002,America,Brazil,Medway,51.380951,0.52213,England,-53.05434004,-10.80677364,250.85736507500002,11673.43459377283,0.0
2002,America,Brazil,Newport,51.558370000000004,-2.98625,Wales,-53.05434004,-10.80677364,118.27862667,11673.43459377283,0.0
2002,America,Brazil,Port Talbot,51.594681,-3.784097,Wales,-53.05434004,-10.80677364,466.1611393999999,11673.43459377283,0.0
2002,America,Brazil,Southampton,50.90834,-1.45426,England,-53.05434004,-10.80677364,123.52674858,11673.43459377283,288.786241714
2002,America,Brazil,Swansea,51.621441,-3.943646,Wales,-53.05434004,-10.80677364,171.08988535499998,11673.43459377283,0.0
2002,America,Brazil,Tees & Hartlepool,54.691745999999995,-1.212926,England,-53.05434004,-10.80677364,729.8238137029999,11673.43459377283,97.04080427
2002,America,Brazil,Tyne,55.01643000000001,-1.41982,England,-53.05434004,-10.80677364,9.579102939,11673.43459377283,8.479325640999999
2002,America,Canada,Aberdeen,57.144690000000004,-2.08749,Scotland,-98.14238137,61.46907615,6.577867399,16101.919983209362,6.384605102
2002,America,Canada,Belfast,54.60548299999999,-5.889891,Northern Ireland,-98.14238137,61.46907615,7.496523236,16101.919983209362,0.0
2002,America,Canada,Bristol,51.44147,-2.55997,England,-98.14238137,61.46907615,105.611145055,16101.919983209362,0.0
2002,America,Canada,Clyde,51.483768,0.42074,Scotland,-98.14238137,61.46907615,140.73489709999998,16101.919983209362,0.0
2002,America,Canada,Felixstowe,51.94831,1.31487,England,-98.14238137,61.46907615,291.020231421,16101.919983209362,174.95975891799998
2002,America,Canada,Forth,55.765584999999994,-3.6882358,Scotland,-98.14238137,61.46907615,7.366843217,16101.919983209362,547.6914893999999
2002,America,Canada,Grimsby & Immingham,53.61148000000001,-0.22403,England,-98.14238137,61.46907615,940.77257169,16101.919983209362,186.7226474
2002,America,Canada,Hull,53.74154,-0.30295,England,-98.14238137,61.46907615,5.165351651,16101.919983209362,0.0
2002,America,Canada,Ipswich,52.0579495,1.1526345,England,-98.14238137,61.46907615,3.294721385,16101.919983209362,0.0
2002,America,Canada,Liverpool,53.46171999999999,-3.02275,England,-98.14238137,61.46907615,1176.511144408,16101.919983209362,415.090950917
2002,America,Canada,London,51.5166,0.1166,England,-98.14238137,61.46907615,374.88021595,16101.919983209362,7.964645161
2002,America,Canada,Londonderry,55.0066,-7.31921,Northern Ireland,-98.14238137,61.46907615,6.725606885,16101.919983209362,0.0
2002,America,Canada,Medway,51.380951,0.52213,England,-98.14238137,61.46907615,486.19309344600003,16101.919983209362,363.56321180000003
2002,America,Canada,Newport,51.558370000000004,-2.98625,Wales,-98.14238137,61.46907615,9.970570002,16101.919983209362,0.0
2002,America,Canada,Port Talbot,51.594681,-3.784097,Wales,-98.14238137,61.46907615,1356.6150671,16101.919983209362,0.0
2002,America,Canada,Shoreham,50.83232,-0.26934,England,-98.14238137,61.46907615,1.257011989,16101.919983209362,0.0
2002,America,Canada,Southampton,50.90834,-1.45426,England,-98.14238137,61.46907615,43.54655835,16101.919983209362,69.62950417
2002,America,Canada,Tees & Hartlepool,54.691745999999995,-1.212926,England,-98.14238137,61.46907615,605.0412799,16101.919983209362,295.198830148
2002,America,Canada,Tyne,55.01643000000001,-1.41982,England,-98.14238137,61.46907615,0.88768569,16101.919983209362,0.0
2002,America,Chile,Bristol,51.44147,-2.55997,England,-71.52064395,-39.04701431,2.786047876,14023.700323780822,0.0
2002,America,Chile,Felixstowe,51.94831,1.31487,England,-71.52064395,-39.04701431,129.26335245,14023.700323780822,48.89710994
2002,America,Chile,Liverpool,53.46171999999999,-3.02275,England,-71.52064395,-39.04701431,265.8928114,14023.700323780822,3.6854363739999996
2002,America,Chile,Medway,51.380951,0.52213,England,-71.52064395,-39.04701431,169.37644912000002,14023.700323780822,0.0
2002,America,Chile,Southampton,50.90834,-1.45426,England,-71.52064395,-39.04701431,4.720722151,14023.700323780822,2.9433014809999998
2002,America,Chile,Tees & Hartlepool,54.691745999999995,-1.212926,England,-71.52064395,-39.04701431,108.11964760000001,14023.700323780822,0.0
2002,America,Colombia,Belfast,54.60548299999999,-5.889891,Northern Ireland,-73.07773209,3.927213863,42.52657985,13861.352230790177,0.0
2002,America,Colombia,Bristol,51.44147,-2.55997,England,-73.07773209,3.927213863,141.2939508,13861.352230790177,0.0
2002,America,Colombia,Clyde,51.483768,0.42074,Scotland,-73.07773209,3.927213863,553.5515703,13861.352230790177,0.0
2002,America,Colombia,Dover,51.126369,1.316198,England,-73.07773209,3.927213863,3.6932735080000003,13861.352230790177,0.0
2002,America,Colombia,Felixstowe,51.94831,1.31487,England,-73.07773209,3.927213863,29.368728007999998,13861.352230790177,33.740955815999996
2002,America,Colombia,Grimsby & Immingham,53.61148000000001,-0.22403,England,-73.07773209,3.927213863,294.23759899,13861.352230790177,0.0
2002,America,Colombia,Hull,53.74154,-0.30295,England,-73.07773209,3.927213863,42.67185512,13861.352230790177,0.0
2002,America,Colombia,Liverpool,53.46171999999999,-3.02275,England,-73.07773209,3.927213863,553.823367424,13861.352230790177,0.0
2002,America,Colombia,Londonderry,55.0066,-7.31921,Northern Ireland,-73.07773209,3.927213863,123.9762608,13861.352230790177,0.0
2002,America,Colombia,Medway,51.380951,0.52213,England,-73.07773209,3.927213863,25.40880662,13861.352230790177,0.0
2002,America,Colombia,Southampton,50.90834,-1.45426,England,-73.07773209,3.927213863,54.07309615,13861.352230790177,1.376714676
2002,America,Colombia,Tees & Hartlepool,54.691745999999995,-1.212926,England,-73.07773209,3.927213863,591.0944432,13861.352230790177,0.0
2002,America,Costa Rica,Dover,51.126369,1.316198,England,-84.17542309999999,9.965671127,81.93511779,15101.158829880245,0.0
2002,America,Costa Rica,Felixstowe,51.94831,1.31487,England,-84.17542309999999,9.965671127,11.547418828,15101.158829880245,6.726208214000001
2002,America,Costa Rica,Medway,51.380951,0.52213,England,-84.17542309999999,9.965671127,4.6850324610000005,15101.158829880245,0.0
2002,America,Costa Rica,Portsmouth,50.80806,-1.09311,England,-84.17542309999999,9.965671127,62.032803957999995,15101.158829880245,3.470570015
2002,America,Costa Rica,Tees & Hartlepool,54.691745999999995,-1.212926,England,-84.17542309999999,9.965671127,43.46182494,15101.158829880245,0.0
2002,America,Cuba,Bristol,51.44147,-2.55997,England,-78.96068491,21.63175154,1.100111291,14583.633964998628,0.0
2002,America,Cuba,Cardiff,51.45939,-3.15709,Wales,-78.96068491,21.63175154,2.197669165,14583.633964998628,0.0
2002,America,Cuba,London,51.5166,0.1166,England,-78.96068491,21.63175154,9.893927617,14583.633964998628,0.0
2002,America,Dominica,Portsmouth,50.80806,-1.09311,England,15.4238729,15.4238729,26.467495650000004,4245.485004365511,19.90421223
2002,America,Dominican Rep.,Felixstowe,51.94831,1.31487,England,-70.46235846,18.88448709,4.467808290000001,13652.525649491468,16.794097772
2002,America,Dominican Rep.,Medway,51.380951,0.52213,England,-70.46235846,18.88448709,133.609447931,13652.525649491468,44.70118214
2002,America,Dominican Rep.,Portsmouth,50.80806,-1.09311,England,-70.46235846,18.88448709,106.29953708000001,13652.525649491468,0.0
2002,America,Ecuador,Felixstowe,51.94831,1.31487,England,-78.38416675,-1.4547717059999998,18.265451766,14448.374751670448,19.500032085
2002,America,Ecuador,Southampton,50.90834,-1.45426,England,-78.38416675,-1.4547717059999998,1.0381857209999998,14448.374751670448,0.0
2002,America,Falkland Is.,Shoreham,50.83232,-0.26934,England,-59.42097279,-51.71322177,0.95,13180.833002958027,2.0356102419999997
2002,America,Greenland,Peterhead,57.49191,-1.78916,Scotland,-41.50018111,74.77048769,2.805531813,12613.304818946508,0.0
2002,America,Guatemala,Felixstowe,51.94831,1.31487,England,-90.36945836,15.69936061,6.7417160549999995,15779.6449243739,5.4074935669999995
2002,America,Guyana,Clyde,51.483768,0.42074,Scotland,-58.97120311,4.790225375,1.984755012,12296.796254368934,0.0
2002,America,Guyana,Felixstowe,51.94831,1.31487,England,-58.97120311,4.790225375,19.043962264999998,12296.796254368934,18.026495079
2002,America,Guyana,Grimsby & Immingham,53.61148000000001,-0.22403,England,-58.97120311,4.790225375,5.664448642999999,12296.796254368934,0.0
2002,America,Guyana,Ipswich,52.0579495,1.1526345,England,-58.97120311,4.790225375,1.791873351,12296.796254368934,9.883142048
2002,America,Guyana,London,51.5166,0.1166,England,-58.97120311,4.790225375,122.13771259999999,12296.796254368934,0.0
2002,America,Guyana,Rivers Hull & Humber,53.73669205,-0.325382032,England,-58.97120311,4.790225375,3.3116806089999997,12296.796254368934,0.0
2002,America,Haiti,Felixstowe,51.94831,1.31487,England,-72.65801331,18.90070069,0.7841147070000001,13889.50393935048,4.953125043
2002,America,Honduras,Bristol,51.44147,-2.55997,England,-86.58996384,14.82294708,36.71262541,15372.777010136395,0.0
2002,America,Honduras,Felixstowe,51.94831,1.31487,England,-86.58996384,14.82294708,9.956215063,15372.777010136395,1.5155661340000002
2002,America,Honduras,Portsmouth,50.80806,-1.09311,England,-86.58996384,14.82294708,1.830526864,15372.777010136395,0.0
2002,America,Jamaica,Bristol,51.44147,-2.55997,England,-77.32425479999999,18.13763613,0.35767552700000005,14386.637580697316,0.0
2002,America,Jamaica,Felixstowe,51.94831,1.31487,England,-77.32425479999999,18.13763613,15.460344523,14386.637580697316,42.05618328
2002,America,Jamaica,Holyhead,53.310759999999995,-4.62643,Wales,-77.32425479999999,18.13763613,250.753,14386.637580697316,0.0
2002,America,Jamaica,London,51.5166,0.1166,England,-77.32425479999999,18.13763613,94.66074841,14386.637580697316,12.575109629
2002,America,Jamaica,Portsmouth,50.80806,-1.09311,England,-77.32425479999999,18.13763613,305.02726134899996,14386.637580697316,157.802040434
2002,America,Mexico,Aberdeen,57.144690000000004,-2.08749,Scotland,-102.5763495,23.9353719,22.70470311,16971.868666069935,0.0
2002,America,Mexico,Felixstowe,51.94831,1.31487,England,-102.5763495,23.9353719,17.281224301,16971.868666069935,137.78416771000002
2002,America,Mexico,Forth,55.765584999999994,-3.6882358,Scotland,-102.5763495,23.9353719,5.576592552,16971.868666069935,0.0
2002,America,Mexico,Grimsby & Immingham,53.61148000000001,-0.22403,England,-102.5763495,23.9353719,1010.631484,16971.868666069935,77.55650779
2002,America,Mexico,Liverpool,53.46171999999999,-3.02275,England,-102.5763495,23.9353719,5.196876769,16971.868666069935,0.0
2002,America,Mexico,Medway,51.380951,0.52213,England,-102.5763495,23.9353719,62.73463083,16971.868666069935,42.25982152
2002,America,Mexico,Southampton,50.90834,-1.45426,England,-102.5763495,23.9353719,2.664782784,16971.868666069935,54.427343466
2002,America,Mexico,Tees & Hartlepool,54.691745999999995,-1.212926,England,-102.5763495,23.9353719,10.21936634,16971.868666069935,15.20179726
2002,America,Netherlands,Belfast,54.60548299999999,-5.889891,Northern Ireland,5.512217101,52.29870037,3.94943437,7014.360202391971,0.0
2002,America,Netherlands,Grimsby & Immingham,53.61148000000001,-0.22403,England,5.512217101,52.29870037,29.665565998,7014.360202391971,0.0
2002,America,Netherlands,Manchester,53.46689,-2.27518,England,5.512217101,52.29870037,8.56702727,7014.360202391971,0.0
2002,America,Netherlands,Milford Haven,51.71278,-5.0833,Wales,5.512217101,52.29870037,6.030237232,7014.360202391971,27.87320592
2002,America,Panama,Felixstowe,51.94831,1.31487,England,-80.10916484,8.530019389,48.640504856999996,14650.332081063882,21.496811775
2002,America,Panama,Medway,51.380951,0.52213,England,-80.10916484,8.530019389,1.3985503019999999,14650.332081063882,0.912093767
2002,America,Peru,Cromarty Firth,57.62413000000001,-4.36578,Scotland,-74.39180582,-9.191562905,6.68431443,14020.523143545082,0.0
2002,America,Peru,Felixstowe,51.94831,1.31487,England,-74.39180582,-9.191562905,32.672298315,14020.523143545082,23.78782124
2002,America,Peru,Forth,55.765584999999994,-3.6882358,Scotland,-74.39180582,-9.191562905,27.19818861,14020.523143545082,0.0
2002,America,Peru,Liverpool,53.46171999999999,-3.02275,England,-74.39180582,-9.191562905,47.34040204,14020.523143545082,0.0
2002,America,Peru,Medway,51.380951,0.52213,England,-74.39180582,-9.191562905,0.972698242,14020.523143545082,0.0
2002,America,St Kitts & Nevis,London,51.5166,0.1166,England,17.256179100000004,17.256179100000004,14.47245832,4107.026454962201,0.0
2002,America,St Lucia,Portsmouth,50.80806,-1.09311,England,13.909524800000002,13.909524800000002,15.411155579999999,4367.003363964008,9.739838059
2002,America,Trinidad and Tobago,Clyde,51.483768,0.42074,Scotland,-61.33036691,10.42823709,1.097163121,12586.121323456326,0.0
2002,America,Trinidad and Tobago,Felixstowe,51.94831,1.31487,England,-61.33036691,10.42823709,3.2559901279999997,12586.121323456326,54.28942365
2002,America,Trinidad and Tobago,Hull,53.74154,-0.30295,England,-61.33036691,10.42823709,358.8574632,12586.121323456326,0.0
2002,America,Trinidad and Tobago,London,51.5166,0.1166,England,-61.33036691,10.42823709,43.49317604,12586.121323456326,0.0
2002,America,Trinidad and Tobago,Manchester,53.46689,-2.27518,England,-61.33036691,10.42823709,63.95474032,12586.121323456326,0.0
2002,America,Turks & Caicos Islands,Ipswich,52.0579495,1.1526345,England,21.708188600000003,21.708188600000003,1.086936324,3812.9019571065883,0.0
2002,America,United States of America,Aberdeen,57.144690000000004,-2.08749,Scotland,-112.59943590000002,45.705628000000004,85.71994775600001,16994.0892714154,8.982357257
2002,America,United States of America,Belfast,54.60548299999999,-5.889891,Northern Ireland,-112.59943590000002,45.705628000000004,206.39389770000002,16994.0892714154,0.0
2002,America,United States of America,Bristol,51.44147,-2.55997,England,-112.59943590000002,45.705628000000004,430.37862380999997,16994.0892714154,48.423803847
2002,America,United States of America,Cardiff,51.45939,-3.15709,Wales,-112.59943590000002,45.705628000000004,23.23627294,16994.0892714154,117.59370769
2002,America,United States of America,Clyde,51.483768,0.42074,Scotland,-112.59943590000002,45.705628000000004,47.414005689999996,16994.0892714154,391.399538
2002,America,United States of America,Felixstowe,51.94831,1.31487,England,-112.59943590000002,45.705628000000004,846.175513831,16994.0892714154,923.1985476799999
2002,America,United States of America,Forth,55.765584999999994,-3.6882358,Scotland,-112.59943590000002,45.705628000000004,27.90981173,16994.0892714154,4312.288563874
2002,America,United States of America,Grimsby & Immingham,53.61148000000001,-0.22403,England,-112.59943590000002,45.705628000000004,988.354830322,16994.0892714154,1163.89800943
2002,America,United States of America,Ipswich,52.0579495,1.1526345,England,-112.59943590000002,45.705628000000004,17.084385662,16994.0892714154,0.0
2002,America,United States of America,Liverpool,53.46171999999999,-3.02275,England,-112.59943590000002,45.705628000000004,1269.388320863,16994.0892714154,815.8651254880001
2002,America,United States of America,London,51.5166,0.1166,England,-112.59943590000002,45.705628000000004,376.695823003,16994.0892714154,363.734220735
2002,America,United States of America,Londonderry,55.0066,-7.31921,Northern Ireland,-112.59943590000002,45.705628000000004,85.81519823,16994.0892714154,0.0
2002,America,United States of America,Manchester,53.46689,-2.27518,England,-112.59943590000002,45.705628000000004,78.68088986,16994.0892714154,16.21253681
2002,America,United States of America,Medway,51.380951,0.52213,England,-112.59943590000002,45.705628000000004,562.3751843499999,16994.0892714154,291.58508195999997
2002,America,United States of America,Milford Haven,51.71278,-5.0833,Wales,-112.59943590000002,45.705628000000004,6.2692767179999995,16994.0892714154,1855.5395790999999
